song_id,title,release,artist_name,year
SOIMWUW12A8C1460E6,"Can Y'See It Now? (I can See It Now!!)","Brand Neu!",Oasis,0
SOWOBZH12A8C145B4B,"When It Comes (Acoustic EP Version)","Tyler Hilton: The Acoustic Sessions","Tyler Hilton",0
SOMXURB12AB017A20F,"Por Ti","Leyendas Solamente Los Mejores","Ana Gabriel",1988
SOFPKQK12AC3DF82DA,"Just a Feeling","City Center","City Center",0
SOILSLW12AB018131A,"Numb And Dumb","Smash The Control Machine",Otep,2009
SOAWJEF12AC9071B1F,"Eens Dan Zul Je Bij Me Zijn","Laat me vrij",Jannes,0
SORTSJE12A67ADE76E,"December 4th","Record In Red",Marmoset,2001
SORGDPQ12A8C13A5D9,"A Kid Called Mac & A Cat Called Kokomo","Rollin' & Tumblin'","Roger Chapman & The Shortlist",0
SOFLBPP12A8C1404A4,Rokkijuna,"Tunnussävel","J. Karjalainen & Mustat Lasit",0
SOZHGHN12AB018812C,"Lover With An Attitude","Lover With An Attitude",Girltalk,0
SOELXHA12A81C21919,"Love Me A Little Bit Longer (LP Version)","Accept No Substitute","Delaney & Bonnie & Friends",1969
SOJBZSF12A8C13C3F2,"Better Things","This Earthly Spell (Expanded Edition)","Karine Polwart",2008
SOXAQNX12A6701E15C,"Lose Yourself","8 Mile",Eminem,2002
SOYLWPP12AB017DE1C,Tillsammans,"Eyes Set  Against The Sun","Mira Calix",2007
SOCKCIW12AAA15FB8B,"I Fell In Love","Inside Out","Ijahman Levi",0
SOFVWPH12A6D4FAB0E,"Love in Practice_Not Theory","Under The Crooked Moon","The Hot Puppies",0
SONEFKL12AB018CE6D,"L'Inconnue (2003 Digital Remaster) (Mono)","Hurtin' 'n' Lovin' Plus","Peter And Gordon",0
SOBFSUP12AB0185B07,"Black Jack David","Early Southern Guitar Styles","Mike Seeger",0
SOAJCJF12A67021BA0,Izabella,"Live At Woodstock","Jimi Hendrix",1971
SOFPFZU12AB0186903,"Don't Go Away","Take A Picture","Margo Guryan",1968
SOWEUGH12AC468BC49,"Da Shake Down","Intergalatic D-Boi Music","DJ Phiene",0
SOFKQOB12A8C142FEB,"Spirit In The Sky","Top Of The Pops - Seventies","Norman Greenbaum",1969
SOMQRKB12A58A7BD7E,"Freaky Deaky","Poseidon's Son","Kati Mac",0
SOQVWGW12AB01828F7,"Samba For Felix","Samba For Felix","Tommy Flanagan & Tommy Cecil",0
SOABNIZ12A6D4FBF33,Nerdesin,"Seher Vakti","Gülcihan Koç",0
SOEPBWK12AAF3B3C28,"Roustabout Holler","Living Country Blues USA Vol. 7 - Afro-American Blues Roots","Walter Brown",0
SOXDSHE12A8C145748,"Forget me","Addicted to House Music","Massimo fr Gabba & Javier Garcia MUSIC4US",0
SOFSBMX12A6D4F9CA0,"Almost There","Whole - EP","Pedro The Lion",1997
SOPHQQY12A58A7EB0D,"Half the Time","Ataxia's Alright Tonight",Discount,1996
SOCUDUC12AB0183672,"Dreaming With Alice (Verse 4_5)","Dreaming With Alice","Mark Fry",0
SOLZFKL12A8C13FF65,"German Angst","German Angst",Elf,0
SOBBAEJ12AB0187EC6,"You've Got Me To Hold On to","The Ultimate Collection","Tanya Tucker",1995
SOUNXMV12AB0182298,"You Will Never Be Alone","Living In A Dream","One More Time",0
SOOFKTE12A8C144468,"The Conservative","Cameo Parkway - The Best Of The Orlons (Original Hit Recordings)","The Orlons",0
SONVJNF12AB01822D4,"Forgive Me [Commentary]","Audio Rambles: A Track By Track Of On A Clear Night By Missy","Missy Higgins",0
SORMKZK12A8C1378F1,"Infection 13",Neuromance,"Dope Stars Inc.",2003
SOXUTQO12A8C13E1C4,"Flor De Bulevar",Totem,"Carlos Chaouen",2005
SOKGTFZ12AB0180BB4,"Veil Of Desire","The Silent Jazz Ensemble","Silent Jazz Ensemble",0
SOSBAEQ12AB0183AC4,"Angels Christmas","In The Christmas Groove","Wild Honey",0
SONAKLI12A6D4F8A1B,"Inner Meet Me","The Three EP's","The Beta Band",1998
SOSGAIA12AB01850E3,"It's Now Something Else","Of the Lovely","Arthur Yoria",2004
SOHXKKJ12A3F1EA766,"Not 4 U (Kzr Quix Dub)","Not 4 U","Eman & Doc Link",0
SOTMTFE12A6D4FA65C,Repeatlemania,"Rock Now_ Roll Later","Gruppo Sportivo",0
SOIMNRU12A8C1373ED,Trouble,"Geek The Girl","Lisa Germano",1994
SOUYGNP12A8C13DEBF,"Häävalssi","Pelkääjän Paikalla",Stella,0
SOXYWRA12A6701E747,Yesterday,"Bad Cover Version",Pulp,2002
SOWXFOM12A8C13A14E,"Not This Time","Baby Why","Tinga Stewart",0
SOBKPWV12A8AE491A8,"Just You And I","Better Days & Happy Endings","Melissa Manchester",2004
SOFJKSQ12A8C133BC1,Okay,"Über Alles","Rio Reiser",1993
SOAUYOP12AB0189AD1,K.M.A.,Divine,"From Head To Toe",0
SODPNJV12AB0186321,"Jah Will Bless You (Album Version)","Mr. McGregor","Freddie McGregor",0
SOOZJEW12AB017C468,"If It Takes Me All Night","The Nolans Superhits","The Nolans",1982
SOUSIGS12A6D4F953D,"All The Clowns",Mandrake,EDGUY,2001
SOCEUNE12AB0186DBC,"A Bird Or A Bullet (Thought Mix)","Legacy (1990-1993)","Test Dept",0
SOTPCHR12A8C13AF4B,"Im Jahr 2000","Null und Richtig!","Gerd Dudenhöffer",0
SOPGXFY12A8C140E80,"Comfort Zone","Life @ 360 degrees","Karen Bernod",2006
SOOZTKE12AC907143D,"Creeping Upon","Command & Conquer","Frank Klepacki",1996
SOSHPHV12AB0185AED,"Young Nutt Factor","The Last Of The Floheakinz",T-Nutty,0
SOEFTLP12AB0185374,Loco,"A Mi Manera","Felipe Peláez",2007
SOUWWEU12AB01852B3,"Good As Gold","Everybody Rise","The Makers",2005
SOQJWOJ12A670202EC,"Revolution (Album Version)","Payable On Death",P.O.D.,0
SODYYEE12AB01839C9,"Happy despite it all",Guinevere,"Jeff Wahl",2003
SOGQOFU12AB018AE0B,"Mind Over Matter (Bonus Track)","Drippings of the Past",Pridebowl,1996
SOYMZPK12AB018786B,"People_ People",Turbinado,"Jud Newcomb",0
SOCRLAA12A8C13387F,Rebirth,Yetzirah,"Descendants Of Cain",0
SOXQCVW12D021B24C6,Nightingale,Collections,"Carole King",1974
SOLFNJN12AB01813D7,"Sally Go 'Round The Roses","Magnus Carlson & The Moon Ray Quintet","Magnus Carlson",0
SOSKDQO12AB01864B8,"Erin's Lovely Home","The Rough Guide to Irish Folk","Karan Casey",2008
SOKPQIB12A8C134A10,"Something's Going To Happen Soon","A Guide For The Daylight Hours",Ballboy,2002
SOFGKGM12A8C134C34,Javali,"Now And Zen","Jonathan Edwards",0
SOIBTZK12AB01831F2,"Tough Job","Reckless Habits","Great American Taxi",0
SOKIHTT12AB0185470,"My Kind of Loving",Wired,"Hugh Cornwell",0
SODLIUS12A8C133629,"Love You Madly","Love Songs","Duke Ellington & His Orchestra",1995
SOSAFUR12A58A7A31A,Flags,"Deep Elm Unreleased No. 4","Free Diamonds",0
SOYCMBL12AB018A160,"La Plus Belle Pour Aller Danser","Thelma_ Louise Et Chantal (Original Soundtrack)","Chris Garneau",0
SOSPJAN12A6D4FBD63,"Equal Noise (LP Version)","Amazon Beach","The Kings",0
SOPCVHW12A6D4F61D8,Marchate,Transparente,Litzy,0
SOSBXKV12A8C13C8CE,Tjackpounder,"Sieg Hallelujah","Kristet Utseende",2006
SOFRTDT12A58A77DC3,"Everything Has Changed",West,"Lucinda Williams",2007
SOPCWBT12A6D4F7498,"Det Är En Nåd","Lisa Ekdahl","Lisa Ekdahl",1994
SOMYSXO12A6D4FD2BE,"Gimmie Gimmie Gimmie","Rise Above","Dirty Projectors",2007
SOCAQBF12A6D4F74CF,"Cada Cual Busca Su Rosa",Napoleon,Napoleon,0
SOOVDFZ12A8C140CDD,"Rum And Coca Cola","Sweet Tropical Sounds","Andrews Sisters",0
SOKNZPA12A8C1421BC,Zingari,"Lo Sai Che Il Mondo E' Blu?","Il Giardino Dei Semplici",0
SOFTPIO12AB0184373,"Chain Reaction","New Attitude","Young Divas",0
SOBDNPR12A58A7BF27,"Vena Cava 1","Vena Cava","Diamanda Galas",1993
SOXDZVV12A6D4F82FA,Transmission,Transmission,Low,0
SOKLEOM12AC4685C0F,"St. Louis Shuffle","Jazz Foundations Vol. 29","Fletcher Henderson And His Orchestra",1991
SOAXNLP12AB0181EA3,"Caprice Rag",Funkafied,"MC Breed",1994
SOOPXUK12A6D4F6B2F,"California Dreamin' (Stereo) (1999 Digital Remaster)","Come The Day","The Seekers",1966
SOYSCBO12AB01889C5,"Sextuor en Re Majeur","Musique de chambre","Quatuor mosaïques",0
SOWORIN12A8C13D968,"Another Way (Club Mix)","Another Way / Avenue","Paul Van Dyk",1999
SOHVXLL12AB017E726,"Woke Up This Morning","Woke Up This Morning","Alabama 3",1997
SOHNELU12AB0187F98,"Le Chercheur D'Or",Showtime,"Arthur H",2005
SOPHYQW12A6BD55BEE,"How To Build A Super Computer (Album Version)","Aimee Tallulah Is Hypnotised","The Emperor Machine",2004
SOAPZEN12A8C13C35A,"Holding On To Letting Go","You_ Me And The Windshield",Marcel,0
SOGAKJP12A58A7AD79,Boys,"The Times of Our Lives","Aztec Two-Step",0
SORHTHK12A6D4FCC84,"Still Disco","Still Disco","Roman Salzger",0
SOFIHQA12AC3DF6BA4,Time,"Time / Cover Me [Digital 45]","Jackie Moore",1973
SOZNIBY12AB0184D99,Fairytale,"This Is It","Glory & Shame",0
SOHANDA12A6D4F6271,"Don't You Know","Don't You Know","The Beauty Room",2006
SOEMKIM12AAF3B366B,"Kiss of Rain",Fire-Hearted,"Elias Viljanen feat. Tony Kakko",2002
SOCEDJO12AC3DF512E,"This Close To Dawn","Complete Manhattan Tower","Gordon Jenkins",0
SOEZJDQ12AB017BD81,"Black Widow Spider ","Voices of Americana: Lowell Fulson","Lowell Fulson",0
SOPHAZL12AB0180250,"Carry On (Wayward Son)","Carry On (Wayward Son)","Robkay & Snooky",0
SOSGPGF12A81C23984,"Ruins Of Hope","Issue Six",DEW-SCENTED,2005
SOJJZFZ12A6D4F7D0B,"Anything You Choose","The Complete Mercury Recordings","Spanky & Our Gang",1969
SOWXQDO12A6D4FDA7A,"Beautiful House",Induction,Alucidnation,2002
SOWMLZS12AC3DF4678,devil,"Mega Freestyle Box","Double Effect",0
SOKVJNA12AB017FE06,"Girls Who Keep Goldfish","Draining the Glass","The Jazz Butcher",1983
SOORNQR12AB01888E4,"verdächtig","Texta ""Blickwinkel",Texta,2002
SOCPYVG12AB01844D6,"All The Young Dudes","Soul Deeper- Live At The Basement","Jimmy Barnes",2000
SOZSPHY12A8AE45ABC,"Now You Know",Bravo,"Sascha Funke",2002
SOPLHZQ12A8C1399F1,"Cuatro Vidas",Miranda,Miranda,0
SOJWLVK12A8C144032,"Holiday Song (live)",Debaser,Pixies,0
SOZQZAT12A8C133DB9,"Demokratischer Sektor (PVD Club Mix)","Demokratischer Sektor","Patenbrigade: Wolff",2008
SOJZTXS12A8C13709F,"Christy Vanity","Suburban Blight",F-Minus,2001
SOMVAME12A8C130432,"Someone You Love (2003 Digital Remaster)","The Classic Singles","Nat King Cole",0
SOEQWRE12A8C138A75,"Chapter 1: Prologue / Celestial Stars_ Wind and Rain Purification / Tears of the Great Spirit","WORLD IN OUR EYES (THE) - A Native American Vision of Creation","Perry Silverbird",0
SOCYQSS12AB017F89F,"The Butcher","Couldnt Give Two Shits About The Kids","For The Worse",0
SOGANNI12AB0181F49,"There's Nothing In The World Like Love (2006 Digital Remaster)","The Singer And The Song","Labi Siffre",0
SOJLATJ12AB01813B0,"Led Astray","Legions Bow To A Faceless God","As Hope Dies",2003
SOOJYZZ12AB0183A2C,"More Loves Than Stupids","Karen Hater's Club",Bunnygrunt,2005
SOBJYJF12AC46851DE,"Eternamente Hoje","Beats vol.1: Amor","Sam the Kid",0
SONUPWR12A8C13BD27,"Dynamite Tonight","Get Heavy",Lordi,2002
SODZQVC12A8C135F79,"Make It Look Good","Walk In Da Park","Giggs ft. J.Melo",0
SOFVCVN12AF72A68A8,"Satanic Disaster","Collection Prestige","Carnival in Coal",2005
SODJJHE12AB0181C4E,"Lay Of The Last Tinker (2008 Digital Remaster)","A Gift From A Flower To A Garden",Donovan,2000
SOEQORN12A8C13BAB0,"The Heimlich Manoeuvre","Full Scale","Full Scale",2005
SOAFPAX12AF729E72E,DownTown,"Impeach My Bush",Peaches,0
SOEFHJZ12AB0189D01,"Letters Full Of Tears","Bless The One","Gladys Knight & The Pips",0
SOOBFZT12AAF3B1E59,"New Song of Freedom","New Songs of Freedom","Chip Taylor",2008
SOPLAYH12A6310F13D,"Passive Aggressive (Brothers In Rhythm Remix)","Special K",Placebo,2001
SOUAQTW12A8AE4940C,"I Want You","The Complete Blue Horizon Sessions","Christine Perfect",1970
SOXDEUG12A58A77BB1,Fantasma,"Are You Ready For The Blackout?",X-Wife,2008
SOMXHQH12AB018329F,"Mission 2 (LP Instrumental)","Mission 2","Crown City Rockers",0
SOVGHEY12D021B2CD0,"Pens And Needles (Album Version)","If Only You Were Lonely","Hawthorne Heights",2006
SOOUVSG12D021B19DE,"I'll Try","Tinker Bell And The Lost Treasure","Jesse McCartney",2006
SOJZHPO12A58A7BDC3,"November Spawned A Monster","Bona Drag",Morrissey,1990
SOCLUBT12AB0187B47,"So Ripped","Tijuana Hercules","Tijuana Hercules",0
SOFEOAY12AB017ECBD,"First Strike","Armada Presents Amazon Tunes",Signum,2001
SOGPRJR12A8C1320B4,"I Don't Want Her",5th,"Lee Michaels",1971
SOSMNBE12A67ADAD25,Release,Pictures,"Timo Maas",2005
SOLEMIO12AB017E864,"Don't Make Hurting Me A Habit","Divas of Motown","The Marvelettes",2001
SOHXRXS12A58A7F6C6,"I Like Food",Somery,Descendents,1981
SOBPGIZ12A6D4F7229,"Bathroom Scenario","Red Skies Over Paradise",Fischer-Z,1981
SOBLCDH12AB0188409,"Elämä jatkuu - Life Goes On","Harakka Bialoipokku","Pekka Pohjola",1974
SOERLRY12AAF3B5E8D,"Embraceable You","Bye Bye Blackbird","Miles Davis",0
SOYFFHA12A8C13FA6D,"Strawberry Fields Forever","Pop Rock & Vice Versa","Jose Cid",0
SOKQMMK12AB017CF48,"This Is The Life","Mile Marker 45","Brent Lamb",0
SOFMIQI12A8C134B9D,"Hit The Mark","Throw The Warped Wheel Out","Fiction Factory",0
SOUIVRS12A8C13C59C,"Just Do It","Deep Elm Sampler No. 6 - The New Crazy",Slowride,2003
SOWLEOV12A8AE4758E,"Historias Prohibidas (Version 2004)","Grandes exitos y fracasos",Extremoduro,0
SOXLJCR12AB0184B02,"Lancer (CacheFlowe Remix)",Variations,Cities,2006
SOFHBXC12B0B80B388,"Do Your Time","Release Therapy","Ludacris / Beanie Sigel / Pimp C / C-Murder",2006
SODNFBL12AC392A864,"Under A Velvet Sky","Wounds Wide Open",TO/DIE/FOR,2006
SOYJOBE12AB0183770,"Gracias A Ti","Todo Nino","Nino Bravo",0
SOTNABI12A8C131923,"The Prophet (Album)",Live,"Sunny Day Real Estate",1999
SOJXKPB12A8C133453,"Flee (Album Version)",Flee,"The Jeremy Spencer Band",0
SOICYKX12A8C134CB6,"Diary Of A Lonely Sailor","Diary Of A Lonely Sailor","The Timewriter",2002
SOHKFNN12AAF3B4AAF,"Canyon Reverie (World)","Inner Voices","R. Carlos Nakai",0
SOMYUMV12A6D4F6830,Shem,Shem,"Yehudit Ravitz",0
SOHSUMU12AB0186D6A,"The Raw (Illmind Remix) Radio","The Raw (Digi 12"")","Saigon_ Inspectah Deck & Bekay",0
SOHMYOM12AC4686FB1,"The Only One","Vicki Winans","Vickie Winans",0
SOAWAXU12A6D4FC103,"Bye Bye","Platinum Line Renaud","Line Renaud",0
SOURRWR12AB0184906,"Mambo (Tanga)",Tanga,"Mario Bauzá",0
SOQHHDA12A6D4FB6D0,"Land Of The Miracle","Hall Of Flames (The Best And The Rare)",EDGUY,1999
SODRGSC12AB0186541,"I'll Never Be Free","20 Of Her Best","Billie Jo Spears",1992
SOFUCMK12AB0181399,"Can't Get You Off My Mind","Can't Stay Away","Gregory Isaacs",0
SOPNMFE12A6D2227E6,"The Elect",Unity,Alastis,2001
SONPEXU12A8C1451BD,"Hero Of War","Appeal To Reason","Rise Against",2008
SOQZJQN12A8C131DC7,"At Seventeen","Intermission EP",Whistler,1999
SOEJIHV12A8C131E62,"I Don't Like You","Stay Where The Pepper Grows",Hammerhead,0
SOZAIRK12A6D4F309F,"Why Should I Believe You (Churko Bagpipe Radio)","One Step Further","Jenna Drey",0
SOKNAME12AB018DCBE,"Meu Pior Inimigo","Goodbye Alô",Udora,0
SOCJEJX12AB01854E3,Zao,"Love and Peace","Edmond Leung",0
SOHKYCZ12A6D4FAEDF,"Agree With Me And Sleep With Me","Health & Safety","Being 747",0
SOACJBE12AB0184531,"Step Up","Funked Up!","Candy Dulfer",2009
SOECCJU12AB017B780,Unidentified,Unidentified,"Frankie Bones",2001
SOULDRQ12AB0181001,"Master Breaker","Global Gathering 2009","Judge Jules",0
SOKEOTB12AB01834E1,"The River's Gonna Run","Laps In Seven","Sam Bush",2006
SOJJGRH12AB018002E,"So U Wanna Be A Baller","11/16/2000 Volume 3","DJ Screw",0
SOCDWDN12AC3DFA561,"Summer Pop Radio","Radio Hits","Helen Love",1994
SOWBFBG12A8C138D29,"Shining Star  (Accelerate Album Version)",Accelerate,Jump5,2003
SODGZZJ12AB018551B,"Falando De Amor","Falando De Amor - Famílias Caymmi E Jobim Cantam Antonio Carlos Jobim","Nana Caymmi E Danilo Caymmi",0
SOQJYWS12A67AE0EC9,"Back To The Ground","Back To The Ground","Jamie Cullum",0
SOHCDIG12AB018BB7B,"Wait For Me","Let The Heartaches Begin","Long John Baldry",0
SOCKNGW12A8C13EF09,"Doctor_ Lawyer_ Indian Chief","Annie Get Your Gun","Betty Hutton",0
SOTTQWF12A8C13E6DB,"The Unorthodox","Emergency Rations","Mr. Lif",2002
SOQKZPK12A6310D91A,"Call Mr. Lee",Television,Television,1992
SOJVIBG12AB018A6FD,"The Titanic Disaster","American Ballads","Pete Seeger",0
SOEVVID12A6D4F6F91,"No Sense","B Sides And Abandoned Tracks","New Model Army",1985
SOUTLYF12AC468AF3E,"Ain't No Misery In Me","Jazz Foundations Vol. 48","June Christy",2000
SOJQZON12AB01870BF,"Arcane Religion","Heart In The Shadows","Angra Mainyu",0
SOQUKSU12AB018DE94,"Paulus (St. Paul)_ Op. 36: Part II: Cavatina: Sei getreu bis in den Tod (Tenor)","MENDELSSOHN_ F.: Paulus [Oratorio] (Gritton_ Rigby_ Banks_ Coleman-Wright_ BBC National Chorus and O","Susan Gritton",0
SODOLIF12A6D4F78B9,"I'll Keep It With Mine","Strange Weather","Marianne Faithfull",1987
SOCSFWY12A8C140085,"In The Alley","The Glam Years",Jetboy,0
SOTDSFA12AB0180DF0,February,"The Berzerker","The Berzerker",2000
SOBJQPC12AB0188878,Green,"Silent Noises",Salt,0
SOMYUJT12AF72A1DBB,"Well_ Benjamin","Everybody Makes Mistakes",Shearwater,2002
SOOUJOU12AB01853D0,"La Rubia Tarada","Divididos Por La Felicidad",SUMO,1985
SOAMJQK12A58A788B0,"Do They Know It's Christmas - (Tribute to Band Aid)","Top 20 Singles Of The Eighties","Studio Allstars",0
SOQALBA12A6D4F8906,"Ain't No Sunshine","Feeling Free","Sydney Youngblood",1989
SOHKOOX12AB0188873,"New Song",Shwarma,"Simon Fisher Turner",1996
SOJNCYT12A6701F850,"I'll Keep Waiting",7,"S Club 7",2000
SOFKWJL12B0B80AC77,"I Don't Want U","Blonde Redhead","Blonde Redhead",1995
SOXGLAX12AB018704C,"Take My Luv","2 Worlds Collide","David Morales W/ Vivan Sessoms",2004
SOAEZYW12A8C145FB3,Nobody,"Diana Ross Presents... & ABC","Jackson 5",1969
SOPJVBV12AB017EBEB,"Crazy 'Bout An Automobile [Every Woman I Know]","The Ry Cooder Anthology: The UFO Has Landed","Ry Cooder",0
SOMHURT12A8C13344F,"Wish Fulfillment","Cross Talk","The Pretty Things",2002
SODZNXK12AB0188543,"Ho Bisogno Di Te","Le più belle canzoni di Paola Turci","Paola Turci",1998
SOFHZMA12A8C1402A2,"God's Camera","The Ultimate & Penultimate","John Otway",1995
SOKODSJ12A8AE46935,Freedom,"Don't Haffi Dread","Morgan Heritage",1999
SOGPPDP12AB01861F8,"Was Geht Ab Mit Der Liebe","Das 5te Element","Mellow Mark",0
SOARFLS12A8C137D2E,"Iridescence: Peacock's Tail",Perils,"Miasma & The Carousel Of Headless Horses",2005
SOAORZL12A6D4F774A,"Praia Das Lágrimas","Auto Da Pimenta","Rui Veloso",1991
SOVFOLV12A58A7AB22,"Killing Me Softly","Tonight We Love","Walter Beasley",0
SOWFKEQ12A8C135670,"Behind Me Lies Another Fallen Soldier","Frail Words Collapse","As I Lay Dying",2001
SOESCSF12A8C1376F3,"Shuffle (suicide Rabbit)","A Dr Olive Experiment","Mad Dog Loose",0
SOWIADB12AB01860FA,"Teenage Prayer","US - 1956 - January","Gale Storm",1995
SONQLVQ12A58A7BFAA,"Opening (from the film_ ""Melvin Goes To Dinner"")","Palms & Runes_ Tarot & Tea: A Michael Penn Collection","Michael Penn",0
SOJQXXH12A58A79BEC,Undignified,"Drinking in the Moonlight","New Radiant Storm King",0
SOQUNUY12AAF3B3F82,"Double Dragons","Dragonfly Classix",Doof,1995
SOFIPAP12AB0184BE5,"Goin_ Goin_ Gone","Apes on Grapes",A.P.E.,0
SOAZSUB12AB0185ECB,Campanilleros,"Eversound's 10th Anniversary","Manuel Imán",0
SOMBDEX12A58A783A1,"I Only Want To Be With You","The Best of Ally McBeal: The Songs of Vonda Shepard","Vonda Shepard",1998
SOAWGYN12AB017AA84,"Love Will Tear Us Apart","Do You Know Squarepusher",Squarepusher,2002
SOLJNNT12AB018057A,"Ni**az Act Worse Then These Hoes","[Screwed] Return Of The Bellyman","Fat Bastard",0
SORRJMX12A8C13DC13,"A Nameless Request","Don't Be Concerned/Photographs Of Feeling","Bob Lind",0
SOCUGEQ12AB017FC7B,"Three By Mancini","Moon River","Henry Mancini",1967
SOGZIOE12A8C13595E,"Blow Out The Sun (1995 Digital Remaster)","Best Of Gene McDaniels","Gene McDaniels",0
SORIEWW12A58A791DA,"California Love (Instrumental)","Karaoke : The Best of Hip-Hop Volume 8","Karaoke (Made famous by Dr. Dre)",0
SONTNGD12AB0182344,"Well of Wishes","Find Me In Your Dreams","Philipi Rosa",0
SOTHGAF12AB01839D4,"Open Letter","Less and Less","American Princes",2006
SOVBIFI12A6D4F84C4,"I'm A Sucker For Your Love","Greatest Hits","Teena Marie",1994
SOGKUYK12AB018287B,"First communication","Live '74 - At the cliffs of river Rhine","Agitation Free",1973
SOIVVRC12A8C13166A,"Johnny Lad","Scottish Drinking And Pipe Songs","Recorded Live By Alan Lomax",0
SOFUNFI12A8C136974,Suite,"Music from the Motion Picture Mona Lisa Smile","Rachel Portman",2003
SOVADRM12AB0186586,"Ever Felt Cheated?","Capitalism Stole My Virginity","The (International) Noise Conspiracy",2001
SOTYYJM12A8C13C362,"Hip Hop Ist Halbschwul","Hip Hop ist halbschwul","BB Jürgen",2006
SOEQLCU12A8C136251,"Of Malice And Majesty","A Consequence Of Design",Epicurean,2006
SOOOXOG12AC9609F6B,"Heaven And A Dixie Night","Heaven and a Dixie Night","Pirates Of The Mississippi",0
SOHPNJJ12A8C141B88,"Rain (Al Stone Mix) (2009 Digital Remaster)","Total Pop! - The First 40 Hits",Erasure,0
SOAVZNP12AB01850FB,"Left Alone","Far Cry","Eric Dolphy / Booker Little",1962
SOHQWOC12A8C139EE9,"Making Movies","600 Miles From...",Hitechjet,2005
SOGWMHM12AB017E104,"Plastic Life","Two Faced","More Than Crossed",0
SOPTXDY12A58A7C247,"Not What It Used to Be","Not What It Used to Be","Fury of the Headteachers",2007
SORJWIK12AB0181419,"Pool Party","Bang Gang 12""s Compilation Part Two - Mixed by Doom & Hood",Shazam,0
SOHKYDX12AB0187849,"Tausend Gefühle","Man stirbt nicht an Liebe","Solid Gold",0
SOHSHKT12AB017EA69,"Back In A Minute",Solitude,Volebeats,1999
SOFETJS12AB0180A78,"Up In the Kids Room","Now Is the Time","Two Tone Club",2007
SOQFTMJ12AB018C065,"Grand Central (Album Version)",Ride,"Boney James",2001
SOHFYSS12AB018A320,"Keep The Sharks From Your Heart","Knee Deep In Hits","Rip Rig & Panic",1983
SOBQRNU12A58A76771,"Leavin' (Album)",Stop,"Plain White T S",2002
SONXUMF12AAF3B4FAF,Sign,Subcon,"Jute Gyte",0
SOTTQPQ12A6BD53CCB,Sweets,"Quality Street","World Of Twist",1991
SOFMTKL12A6D4FD6A4,"Let's Go","The Last Sucker",Ministry,2007
SOOSOIF12AB017D2D2,Berlin,"Tout est là 1979 1983",Stilettos,0
SOQTVMS12A6D4F7982,"Alech Taadi","N'Ssi N'Ssi",Khaled,0
SOUOQJX12A6D22272B,"Aaj Dipat Divya Deepmalika","Mangal Deep","Rajan & Sajan Mishra_ Shubha Mudgal",0
SONRFRL12A6D4F8A8B,"Contigo Na Distância (Contigo En La Distancia)",Bis,"Trio Irakitan",0
SODQZHE12A6D4F6F63,"Crying In The Rain  (LP Version)","Speeding Time","Carole King",1983
SOBNNTT12AB017BA59,"You're The Reason I'm In Love","Voices Of Americana: Rod Bernard","Rod Bernard",0
